,tpv medio,segmento_ord,mcc_ord,bairro_ord,cidade_ord,regiao_ord,uf_ord,subcanal_de_vendas_ord,prob_default_60d,prob_default_mar,estimativa_limite,estimativa_juros_parcelados,estimativa_juros_rotativo
1188,10000.0,12,97,1295,352,3,15,2,0.8268234357836537,0.6414660470462255,8726.721,5.2325273,13.081318140029907
1189,20000.0,4,72,97,8,3,15,2,0.9827942939777982,0.984471194361969,16081.4375,4.4852953,11.21323823928833
1190,20700.0,10,92,1295,366,1,8,2,0.7113091378081317,0.7132065212235248,19394.568,3.737264,9.343159794807434
1191,15000.0,10,92,1485,420,3,19,4,0.8078395517734268,0.41378421367973434,12250.642,3.6273448,9.06836211681366
1192,20000.0,6,77,370,405,3,15,2,0.9677479667467815,0.9609808908306056,18996.344,3.4528482,8.632120490074158
1193,5000.0,14,87,58,283,1,7,2,0.9657894439968713,0.964183930699449,4663.7593,6.2279997,15.56999921798706
1194,70000.0,11,64,229,385,3,14,2,0.9059397701268935,0.9178924509046184,37067.12,3.5200348,8.800086975097656
1195,20000.0,14,87,1295,401,3,15,2,0.827209621879803,0.8786696462942426,17886.27,4.166171,10.415427684783936
1196,80000.0,14,87,618,379,1,16,2,0.9744483391346374,0.9865886474363136,54429.6,2.62269,6.556724905967712
1197,20000.0,21,108,1340,405,3,15,2,0.7561727525686553,0.8596012401625557,18122.52,4.009397,10.023492574691772
1198,26000.0,18,117,1483,310,1,16,2,0.4154960256164883,0.7437728998131171,25282.139,3.206781,8.016952276229858
1199,20000.0,20,131,794,519,3,19,5,0.9860022712107573,0.9846597974628132,18156.824,4.5231237,11.307809352874756
1200,45000.0,24,113,1323,385,3,14,2,0.8631595826095962,0.9168512219085424,37359.664,2.6666956,6.666738986968994
1201,8000.0,14,87,528,354,3,15,4,0.9715378974884116,0.9687953940837497,8151.0703,5.9010563,14.752640724182129
1202,15000.0,24,113,1181,450,1,7,2,0.6948567389586112,0.9105221509097764,12375.027,4.4446726,11.111681461334229
1203,7000.0,10,92,1495,405,3,15,2,0.5450399247195524,0.4782627383266294,6303.665,5.2230673,13.057668209075928
1204,10000.0,24,113,894,382,3,15,2,0.9698137259069476,0.9731177944245378,9520.007,5.313219,13.283047676086426
1205,35000.0,24,113,1129,405,3,15,2,0.9624871049517415,0.9725866530742296,32584.623,2.9446876,7.361719012260437
1206,20000.0,17,143,1297,535,1,16,2,0.8425692373492071,0.801092796395975,20747.979,4.189601,10.474002361297607
1207,15000.0,22,109,232,366,1,8,2,0.9738866058963529,0.9775428856831377,8952.303,4.614494,11.536234617233276
1208,50000.0,16,102,1297,543,3,19,2,0.5715989168512091,0.6161816819566558,49473.63,1.9883546,4.970886409282684
1209,30000.0,13,98,103,405,3,15,2,0.9858272135918972,0.9872637548751277,17352.115,4.47441,11.186025142669678
1210,20000.0,14,87,1375,325,3,14,2,0.7520903447871339,0.878248992419107,20608.922,4.027569,10.06892204284668
1211,20000.0,5,83,121,407,3,14,2,0.9765939656662471,0.9705169969513895,21821.293,3.4005601,8.501400351524353
1212,140000.0,18,141,1295,385,3,14,2,0.7119626947508103,0.7145509709234571,89532.08,2.1579928,5.394982099533081
1213,20000.0,6,77,13,345,3,15,2,0.9811202349933824,0.9791237100011395,21382.102,3.4762483,8.69062066078186
1214,20000.0,17,74,51,385,3,14,2,0.9794344333841112,0.9841876806758075,16167.674,4.6067295,11.516823768615723
1215,20000.0,9,90,677,405,3,15,2,0.9620603983861374,0.9547505547723653,16903.38,4.390624,10.976560115814209
1216,20000.0,17,2,902,323,1,7,2,0.7981379560995068,0.8364123762531328,18459.234,3.7819934,9.454983472824097
1217,25000.0,24,113,1297,89,2,18,3,0.9047802714403433,0.9819591740061746,27348.186,4.017572,10.043929815292358
1218,15000.0,13,98,279,379,1,16,2,0.9822558466746708,0.9814390928892659,13642.255,5.025263,12.563157081604004
1219,40000.0,14,139,1297,539,3,15,2,0.5348447716265423,0.7349925893589657,31348.68,3.1548598,7.887149453163147
1220,30000.0,4,72,885,351,3,14,2,0.8654479189980956,0.9213306284068682,28248.76,2.9203918,7.300979495048523
1221,37300.0,10,92,700,282,3,15,2,0.9017726879988196,0.9715873702854873,32601.533,3.8301494,9.575373530387878
1222,22000.0,24,113,997,359,3,15,2,0.9014322649502345,0.974972380586664,23965.213,3.233576,8.083940148353577
1223,20000.0,7,84,1364,350,3,14,2,0.8035237543816948,0.8526522411973768,20896.182,4.192046,10.480115413665771
1224,20000.0,10,92,1511,493,3,15,2,0.8228645960770263,0.4700877447109506,17427.885,5.0007567,12.501891851425171
1225,15000.0,9,90,1334,367,5,4,2,0.7897761585041921,0.7876673487089051,13299.242,4.712667,11.781667470932007
1226,30000.0,20,47,1293,385,3,14,2,0.7184911392304683,0.8420233664898854,26049.836,4.001633,10.004082918167114
1227,10500.0,14,87,1447,451,5,23,2,0.7709154098693004,0.78831259584164,5797.393,5.4266524,13.566631078720093
1228,5000.0,8,68,436,358,1,8,2,0.9249294474155833,0.9067697662472692,3051.8193,6.5467086,16.366771459579468
1229,20000.0,4,72,1348,82,3,13,2,0.8967960535179959,0.885900222117681,15661.048,4.714298,11.785744428634644
1230,35000.0,14,87,667,339,3,15,2,0.9672861396276761,0.9731642781558785,32359.443,3.4571602,8.642900586128235
1231,40000.0,13,98,1557,446,3,15,2,0.8053846583280411,0.44240476260292555,38336.93,3.4824846,8.70621144771576
1232,25100.0,4,72,536,387,5,9,2,0.9322140316419883,0.9159261902473058,23327.912,4.103089,10.25772213935852
1233,10000.0,13,98,1687,405,3,15,2,0.2924464177899666,0.3336677508691475,11162.088,5.1329265,12.832316160202026
1234,130000.0,24,113,691,366,1,8,2,0.9039386921556538,0.9256953824530099,54132.09,2.0522661,5.130665302276611
1235,6000.0,13,98,78,428,4,17,2,0.9875859898839389,0.9858131574385567,4852.6763,5.2183943,13.045985698699951
1236,10000.0,25,120,1279,25,1,16,2,0.9693454796772931,0.9783143587689587,10415.254,5.028223,12.570557594299316
1237,20000.0,10,92,1295,477,1,16,2,0.7449248910995073,0.6496909364786464,19874.01,5.189985,12.974961996078491
1238,20000.0,21,108,1297,37,3,15,2,0.958961020707405,0.9712269466688089,15162.827,4.3588448,10.897111892700195
1239,62000.0,23,65,1295,565,5,24,3,0.6371499196038213,0.6005246977258332,41037.918,4.160078,10.400195121765137
1240,80000.0,21,108,1234,349,3,15,2,0.6582256593771684,0.9808455133899452,60010.996,1.8469026,4.61725652217865
1241,20000.0,24,113,804,391,3,14,2,0.9719208567306549,0.9772645898246646,17022.504,3.965983,9.914957284927368
1242,10000.0,19,89,876,453,1,8,2,0.9126824193363543,0.9084898191915493,8094.87,5.2838945,13.209736347198486
1243,65000.0,2,75,570,344,5,3,2,0.8392515772707193,0.907910343872143,52549.37,2.7739148,6.934787034988403
1244,22000.0,13,98,1295,368,1,8,2,0.8274645922709114,0.8480783414864406,23427.578,2.9516246,7.379061579704285
1245,20000.0,23,110,1289,385,3,14,2,0.8176297194669698,0.8130130447807558,16129.26,4.1326504,10.331625938415527
1246,20000.0,3,76,1054,343,3,14,2,0.8520594007907348,0.8943155616406777,29098.73,4.7945557,11.98638916015625
1247,25000.0,18,137,1029,432,3,14,2,0.9043985438551291,0.9012382679357284,28468.885,3.6843843,9.210960865020752
1248,15000.0,10,92,1295,323,1,7,2,0.782805784675304,0.7921282386773513,13271.41,4.106612,10.266530513763428
1249,15000.0,13,91,1295,437,3,15,2,0.8899261269185764,0.8366205924483691,11509.791,4.273343,10.68335771560669
1250,6000.0,6,77,1295,360,3,15,2,0.8149669471229443,0.8008338195280306,4587.717,5.8792963,14.698240756988525
1251,18000.0,4,72,694,422,3,19,4,0.9639519254016147,0.9517809653913872,14509.531,4.631461,11.57865285873413
1252,10000.0,24,113,1295,48,4,17,2,0.9693056612985739,0.9769019225921518,9856.7295,5.0385613,12.596403360366821
1253,29000.0,13,98,460,336,2,6,3,0.9509888897242383,0.9507649749293434,26747.27,2.8535395,7.133848667144775
1254,20000.0,13,91,1297,97,3,19,4,0.9602353978372716,0.9638459527244096,16959.87,3.186143,7.965357303619385
1255,20000.0,21,108,1308,474,4,17,2,0.8422858507456229,0.8765189240414041,16701.293,4.4266605,11.066651344299316
1256,40000.0,17,71,1297,518,1,8,2,0.7033112304438148,0.7155938785483783,35656.984,2.8320012,7.080003023147583
1257,60000.0,21,108,1180,366,1,8,2,0.7328029088834458,0.8160183623468021,38753.773,1.9378849,4.844712316989899
1258,19940.0,10,92,639,395,5,21,2,0.9814496028579635,0.9793392320661752,16305.485,4.018159,10.045397281646729
1259,10000.0,4,72,1297,451,5,23,2,0.9260936598661393,0.7794246170647908,7671.509,5.733652,14.33413028717041
1260,15000.0,4,72,1456,288,5,9,2,0.6996011091253077,0.7361974059071854,8959.5,4.5655727,11.413931846618652
1261,20000.0,10,92,770,405,3,15,2,0.9590157620397898,0.95155074482269,17663.547,4.3268976,10.817244052886963
1262,20000.0,3,76,1297,402,4,17,2,0.8297078166413488,0.8714837074775971,14944.513,4.6550283,11.637570858001709
1263,80000.0,17,71,1295,457,3,14,2,0.9081170998643947,0.9449034542661533,49740.73,2.579395,6.448487639427185
1264,25000.0,13,98,1151,405,3,15,2,0.8761518860677778,0.871240229813471,23341.453,3.961728,9.904320240020752
1265,10000.0,4,66,1297,289,3,15,2,0.8700748302324923,0.7304611472076444,7084.64,4.6625476,11.656368970870972
1266,25000.0,2,75,1297,225,3,15,2,0.84263674505321,0.8904572954922871,22219.443,4.8058996,12.01474905014038
1267,10000.0,19,89,1300,355,1,16,2,0.7693054793366499,0.7506618995820601,8955.958,5.0187035,12.546758651733398
1268,20000.0,13,98,1286,344,5,3,2,0.7054848407290913,0.8278476828165203,19911.494,4.441942,11.10485553741455
1269,160000.0,13,98,148,349,3,15,2,0.8582854715340719,0.8647920893970599,85241.55,2.0508745,5.127186179161072
1270,4000.0,22,109,1454,88,1,16,2,0.9467935155922508,0.9566453854296212,2350.7495,6.4612865,16.15321636199951
1271,10000.0,20,101,1622,345,3,15,2,0.38099210665414923,0.44460968586480476,9776.649,4.8546085,12.136521339416504
1272,50000.0,15,123,1242,421,3,15,2,0.5624105897162316,0.8963032025706991,48644.56,2.6876163,6.719040870666504
1273,25000.0,20,101,521,369,5,24,2,0.9915698398226609,0.9940474220894432,28821.154,1.7875717,4.468929171562195
1274,150000.0,16,102,749,358,1,8,2,0.8962368262402928,0.9228272596833649,67247.46,1.7406979,4.351744651794434
1275,20000.0,18,116,13,345,3,15,2,0.9915312811623768,0.9926258052591973,20054.32,4.167491,10.418727397918701
1276,25000.0,21,108,1287,372,4,10,2,0.7449196193337254,0.7888476440746254,21398.7,3.948235,9.870587587356567
1277,20000.0,21,108,1295,455,3,15,2,0.8169175913319476,0.7669437390643,15377.729,4.494277,11.235692501068115
1278,100000.0,13,98,1295,50,3,14,2,0.8239712775194062,0.9155983620491193,66310.04,1.9919562,4.979890584945679
1279,34000.0,23,130,1155,327,3,15,2,0.8379097767212843,0.9113892613494,33166.184,3.5210488,8.802621960639954
1280,20000.0,19,89,1295,327,3,15,2,0.7483911763041841,0.9228415167782175,18513.627,4.1679316,10.41982889175415
1281,23000.0,20,101,80,2,1,7,2,0.9810640304085639,0.9886115598919926,18325.934,3.3130512,8.282628059387207
1282,20000.0,13,98,750,452,3,15,2,0.9633467646181187,0.9586517852714059,17776.256,3.4919333,8.729833364486694
1283,25000.0,17,71,1400,361,3,19,2,0.6436127115477516,0.7351774929832526,20261.418,2.7516465,6.8791162967681885
1284,4500.0,13,91,1505,436,3,15,1,0.694369633577452,0.20316981499126543,3911.6072,6.117803,15.2945077419281
1285,20000.0,18,4,1407,405,3,15,2,0.7318370645806533,0.8405624913583901,16473.674,3.519108,8.797770142555237
1286,20000.0,21,108,103,405,3,15,2,0.9888007672085726,0.9908981666780221,14494.555,3.5938237,8.984559178352356
1287,30000.0,10,92,127,341,3,15,2,0.9842143486098562,0.9851896315592595,22461.355,3.611246,9.028115272521973
1288,12000.0,18,107,1446,437,3,15,2,0.447234280363684,0.44118043384022676,12178.869,5.2942758,13.235689401626587
1289,20000.0,21,85,1298,395,5,21,2,0.8537427667441803,0.8589386971489376,15872.788,4.4716034,11.179008483886719
1290,88000.0,4,128,1647,482,3,15,2,0.6038975380909632,0.5348100844027895,69096.49,1.8083978,4.520994424819946
1291,30000.0,2,104,1297,41,1,7,2,0.896684362626807,0.876198597089874,34224.273,2.770124,6.925309896469116
1292,20000.0,19,96,1295,329,1,16,2,0.8571316122395904,0.909420655733836,17873.957,4.2064543,10.516135692596436
1293,70000.0,20,95,240,462,1,7,2,0.9006833307118383,0.9155392362983278,49841.152,3.445859,8.614647388458252
1294,20000.0,10,92,1416,345,3,15,2,0.8961846006470586,0.8583334810745438,17149.297,3.8200784,9.550195932388306
1295,80000.0,14,87,1026,193,5,9,2,0.9377287200283965,0.9658618281487482,66469.91,2.2918,5.72950005531311
1296,30000.0,18,117,1297,300,1,7,3,0.5817603106850725,0.8480113065367124,27185.656,3.7942665,9.485666155815125
1297,50000.0,5,103,1457,332,3,15,2,0.6875029228544891,0.7149748884449739,46547.01,1.6271414,4.067853391170502
1298,60000.0,3,76,397,389,1,8,2,0.9417487521723483,0.9443716232418534,61474.895,2.4783225,6.195806264877319
1299,30000.0,4,66,504,399,3,15,2,0.9556536211241594,0.9501405675663049,23700.201,3.0742307,7.685576677322388
1300,12000.0,21,108,4,366,1,8,2,0.9799856326732005,0.9824570781240886,10091.882,4.9734716,12.433679103851318
1301,150000.0,13,98,1379,405,3,15,2,0.8434923869446648,0.9048740358753244,65988.11,1.9454072,4.863517880439758
1302,14000.0,21,108,1295,460,1,16,2,0.9190212051276313,0.778783518457776,10231.239,5.603437,14.008592367172241
1303,15000.0,10,92,1297,248,5,3,1,0.7765350678928485,0.8187105926403011,11572.984,4.4599195,11.14979863166809
1304,20000.0,20,131,1449,405,3,15,2,0.5844060401269613,0.7843041679959372,18779.176,3.239045,8.097612261772156
1305,50000.0,19,89,1295,368,1,8,2,0.7822535332526085,0.831046216455368,37702.457,2.8817568,7.204391956329346
1306,15000.0,14,87,1371,355,1,16,2,0.8740789544933941,0.789500585362676,13145.266,4.950678,12.376694679260254
1307,15000.0,5,83,1295,493,3,15,2,0.8631076029074197,0.8556393757605686,13289.727,4.5041213,11.260303258895874
1308,5000.0,18,117,1280,366,1,8,2,0.7495690660373336,0.6601251502916455,4748.0103,5.912083,14.780207872390747
1309,24771.0,10,92,1340,405,3,15,2,0.7982376746567231,0.8295080413482947,25239.414,3.1646647,7.911661863327026
1310,15000.0,4,72,372,490,5,9,2,0.9373561903178175,0.9112291545111898,10925.306,5.374133,13.435332775115967
1311,20000.0,10,92,1,385,3,14,2,0.9842423120065608,0.9830909693860245,22629.383,3.4154203,8.538550734519958
1312,20000.0,21,108,10,390,3,14,2,0.9892363212592038,0.9916590747878695,12756.353,4.3389997,10.847499370574951
1313,20000.0,10,92,1297,171,3,15,2,0.8682857448268946,0.9306307600563084,18019.418,4.6433115,11.608278751373291
1314,50000.0,21,108,166,405,3,15,2,0.9882075368610038,0.9936542977265953,41969.93,2.3649497,5.912374258041382
1315,8000.0,19,89,1295,283,1,7,2,0.8707883446922505,0.8714145046150531,7417.0986,5.175557,12.938892841339111
1316,20000.0,21,108,1545,425,3,14,2,0.8455697250245405,0.5244984482542313,16101.719,4.5646515,11.411628723144531
1317,65100.0,17,2,1295,396,3,14,2,0.7554177296059903,0.8932086936876154,54461.1,2.3009305,5.752326250076294
1318,20000.0,21,108,1372,428,4,17,2,0.7890269850007016,0.8851502120562547,19481.63,5.3868127,13.467031717300415
1319,111000.0,18,150,94,451,5,23,2,0.9975071502118341,0.9992981549064135,71982.9,1.9224895,4.806223809719086
1320,60000.0,13,98,1258,474,4,17,2,0.48939861845714877,0.825066638698818,40627.477,3.7780488,9.445121884346008
1321,15000.0,13,91,1297,293,3,14,2,0.8059920584435426,0.9162616942358147,13020.372,4.6105976,11.526494026184082
1322,20000.0,3,76,1394,395,5,21,2,0.7480992318344596,0.8810093097058146,12830.201,4.534374,11.335935592651367
1323,12000.0,21,108,1295,353,1,7,2,0.7175750457540072,0.6276066281473823,8116.931,5.2866664,13.216665983200073
1324,40000.0,21,108,1295,530,3,14,3,0.5421796511663648,0.5299582544049929,42098.59,2.6008382,6.502095460891724
1325,15000.0,21,108,1430,377,5,20,2,0.956584579426173,0.6096175045838615,11240.003,6.4661083,16.165270805358887
1326,20000.0,3,76,1432,372,4,10,2,0.7647517973570599,0.7274673882958856,15315.137,6.571301,16.428252458572388
1327,18000.0,19,89,1483,451,5,23,2,0.6706985899753359,0.5214359617096412,17884.01,4.3415256,10.853813886642456
1328,150000.0,13,98,522,292,3,15,2,0.9193208162230991,0.9298141491674397,58377.83,1.8537079,4.6342697739601135
1329,20000.0,23,110,1369,405,3,15,2,0.7849276049339663,0.8485147799680067,19979.758,4.288034,10.72008490562439
1330,20000.0,21,108,1295,421,3,15,2,0.8061257403929519,0.8870113097603484,18211.014,4.204542,10.51135540008545
1331,11000.0,13,98,1295,376,3,15,4,0.7741785283762926,0.6637328017497306,9757.506,4.857879,12.144697904586792
1332,7000.0,21,108,1285,325,3,14,2,0.805012121394483,0.9412892963170041,6419.0767,5.075639,12.689096927642822
1333,60000.0,20,101,450,405,3,15,2,0.9156986487994399,0.9900882763187235,54646.113,2.2779827,5.6949567794799805
1334,15000.0,24,113,1297,152,1,16,2,0.9604701965875281,0.9704948111426642,14369.896,4.35545,10.888625383377075
1335,20000.0,21,108,1297,571,1,16,2,0.5439454964920416,0.6049924049916484,19670.02,4.819454,12.048635482788086
1336,6000.0,13,98,530,433,1,16,2,0.9727386757258748,0.9666768267174285,6176.3486,5.504227,13.760567903518677
1337,16000.0,21,108,1364,350,3,14,2,0.7752449676201038,0.7145763431246487,14403.428,5.367589,13.418972492218018
1338,10000.0,21,6,1055,282,3,15,2,0.8617033840810938,0.9051272152172879,7776.704,6.1687827,15.421956777572632
1339,15000.0,13,98,1297,102,3,15,2,0.9445384786143793,0.9455941750419586,12416.318,4.707086,11.767715215682983
1340,5000.0,17,3,1157,385,3,14,2,0.7370330052928921,0.845028600214344,3974.2617,6.232452,15.581129789352417
1341,5000.0,23,110,1299,368,1,8,2,0.8877493076965024,0.7339231276097135,6903.7173,5.6457763,14.114440679550171
1342,20000.0,20,101,1304,407,3,14,2,0.7117986147221244,0.7683814223293711,21014.984,3.4856594,8.71414840221405
1343,13500.0,10,92,129,355,1,16,2,0.9834293601512796,0.9818241085756717,8142.3213,5.3873563,13.468390703201294
1344,10000.0,5,52,1295,337,1,7,2,0.7806577027215202,0.6380016478044169,9152.567,4.741673,11.854182481765747
1345,10000.0,14,87,1295,399,3,15,2,0.8955719941592027,0.6161567975496833,9373.215,5.420679,13.551697731018066
1346,20000.0,13,98,1663,405,3,15,2,0.4981473368006506,0.4857690108709966,20049.828,4.1365404,10.34135103225708
1347,43000.0,10,92,1295,385,3,14,2,0.9002375010124207,0.7447390243173287,40601.156,2.9326346,7.331586480140686
1348,50000.0,17,114,1295,391,3,14,2,0.6882693505215762,0.6427872067385184,45745.7,2.8359275,7.089818716049194
1349,20000.0,12,97,1319,420,3,19,4,0.8482906770940355,0.920599202786879,20930.885,3.3191946,8.297986388206482
1350,40000.0,2,104,25,429,3,19,2,0.9911268372261187,0.9893147538263438,26939.92,4.1607056,10.401763916015625
1351,15000.0,14,87,106,376,3,15,1,0.9823186292722617,0.9833629312526023,4516.9,4.1904445,10.47611117362976
1352,9000.0,21,108,1295,477,1,16,2,0.851121826480319,0.7477556234154203,7175.671,5.861767,14.654417037963867
1353,30000.0,15,88,1295,3,3,15,2,0.9446914184777478,0.9607367749350303,29978.588,4.203108,10.507769584655762
1354,20000.0,10,92,35,405,3,15,2,0.984729911193745,0.9831393813494916,17875.873,3.8735778,9.683944582939148
1355,11000.0,4,145,1551,405,3,15,2,0.8083360194369956,0.3599806730966539,9779.229,5.9597497,14.89937424659729
1356,30000.0,23,21,1164,366,1,8,2,0.7393143083013803,0.7950053931619587,25008.338,2.8057246,7.0143115520477295
1357,26000.0,21,108,1295,429,3,19,2,0.7839395545896345,0.8586581487368686,21538.105,3.2679114,8.16977858543396
1358,35000.0,14,87,1452,387,5,9,2,0.6512239988580237,0.8489978595885117,23876.89,2.3894854,5.973713397979736
1359,5600.0,1,82,29,323,1,7,2,0.956507098381695,0.9322887173476301,6373.0005,5.6665254,14.166313409805298
1360,20000.0,3,76,1297,149,1,8,2,0.8582634471344307,0.8338329118960557,20306.35,4.406037,11.015092134475708
1361,5000.0,17,8,1185,387,5,9,2,0.7188463162377134,0.8038694332760349,5949.4,5.1515417,12.878854274749756
1362,20000.0,2,75,1295,445,3,15,2,0.8047979605703889,0.7813524378395277,20443.176,4.847235,12.118088006973267
1363,18000.0,13,98,1160,435,3,15,2,0.7815105048170349,0.9286560248400736,15996.725,4.1341105,10.335276126861572
1364,20000.0,13,98,1536,334,1,16,5,0.8556100201495788,0.5179614149792185,14942.18,4.391306,10.978264808654785
1365,20000.0,17,71,1613,376,3,15,4,0.49147271305980955,0.5008947101381055,11916.0625,4.339735,10.849337577819824
1366,10000.0,4,66,1399,366,1,8,2,0.8074398909020934,0.622598620211575,8758.282,5.415363,13.53840708732605
1367,40000.0,15,123,1295,366,1,8,2,0.7369012894332854,0.6591823282402501,40519.203,2.5163407,6.290851831436157
1368,10000.0,10,92,1002,352,3,15,2,0.9455873005207668,0.9313375495136783,8701.121,5.459802,13.649505376815796
1369,20000.0,21,108,1296,366,1,8,2,0.6571461025269089,0.878148130547591,18347.266,3.3768506,8.442126512527466
1370,20000.0,17,2,1295,339,3,15,2,0.746663131204984,0.8598852168759709,13098.883,5.0152426,12.538106441497803
1371,12000.0,7,84,823,405,3,15,2,0.9474385289369986,0.9299667854557737,10345.185,5.497747,13.744367361068726
1372,21000.0,13,98,2,405,3,15,2,0.9873865894055954,0.9875192594619215,14463.924,4.4841766,11.210441589355469
1373,15000.0,14,87,1297,96,5,4,2,0.864663977091733,0.8639521975403843,12517.017,4.2426176,10.606544017791748
1374,10000.0,23,146,32,330,1,8,2,0.9893195030473735,0.9891561848280697,11795.395,5.6148357,14.037089347839355
1375,15000.0,21,108,1297,148,1,16,2,0.9566501694726024,0.965227973955861,12615.72,5.241654,13.104134798049927
1376,20000.0,17,13,1489,420,3,19,4,0.8454327627081284,0.8713399243273968,16378.902,3.59014,8.975350260734558
1377,20000.0,15,123,1297,439,3,14,2,0.7780918782150857,0.8311408949577866,20427.334,3.8542087,9.63552176952362
1378,40000.0,18,70,791,424,3,15,2,0.8827863981645926,0.9653832429200039,45890.84,2.7962692,6.990672945976257
1379,20000.0,17,79,1586,354,3,15,4,0.4982871230605846,0.5160028114667758,21148.832,4.113324,10.283310413360596
1380,20000.0,10,92,1297,254,3,19,4,0.8868049588406933,0.9474412169995422,15450.614,4.436474,11.091184616088867
1381,15000.0,21,108,1320,389,1,8,2,0.8831785611566358,0.8716957499720052,14236.492,4.3905,10.976250171661377
1382,12000.0,6,77,1162,464,5,24,2,0.8006157045119294,0.7438753947063738,9894.566,6.167657,15.419142246246338
1383,36000.0,10,92,1319,405,3,15,2,0.9030936972621446,0.9100741100773461,37585.12,3.3851547,8.462886810302734
1384,50000.0,14,87,1303,405,3,15,2,0.7674195530195013,0.7681906135328154,51924.855,2.3056526,5.764131546020508
1385,15000.0,3,76,1297,531,3,15,2,0.8068857136888145,0.8339737362986419,16858.227,3.9573343,9.893335700035095
1386,40000.0,21,108,1295,353,1,7,2,0.8264989687580683,0.8281407282559963,29074.357,3.1774151,7.9435378313064575
1387,40000.0,13,98,235,475,3,14,2,0.9805467573487876,0.9830317814279459,32998.168,2.996577,7.491442561149597
1388,14000.0,14,78,400,387,5,9,2,0.9512884118102743,0.9498508800083078,13197.524,4.8827496,12.206873893737793
1389,15000.0,21,108,1297,273,5,20,2,0.9028351917864358,0.9739841599242313,13206.466,5.3678284,13.419570922851562
1390,15000.0,17,71,1295,396,3,14,2,0.8256576495327007,0.8962746264818691,12422.983,4.1103945,10.275986194610596
1391,24000.0,2,75,773,454,4,22,2,0.9687229693752912,0.9578635025810193,22251.455,3.9711578,9.927894473075867
1392,20000.0,8,68,1295,337,1,7,2,0.7536318729491988,0.8088621829760861,18199.229,4.226903,10.567257404327393
1393,20000.0,26,119,1334,367,5,4,2,0.6048913930608683,0.7847084763153971,16464.21,3.9071698,9.767924547195435
1394,30000.0,4,145,1295,284,3,19,2,0.9084659062187619,0.8965952818092434,28588.764,3.465371,8.663427233695984
1395,9000.0,4,72,918,332,3,15,2,0.9311889438736056,0.907588694668886,2073.9587,5.5142064,13.785516023635864
1396,13000.0,10,92,285,405,3,15,2,0.9778906860901087,0.9735779168161268,9873.868,5.595043,13.987607955932617
1397,20000.0,13,98,341,428,4,17,5,0.9850944358944824,0.9836752617871293,17975.668,4.416992,11.04248046875
1398,6400.0,14,78,1297,186,3,15,2,0.8545974186809507,0.9209302522646992,4736.6265,6.176591,15.441477298736572
1399,10000.0,10,92,1297,138,1,7,2,0.877397810551385,0.8596620680944111,8944.369,4.6330566,11.5826416015625
1400,15000.0,17,74,1272,405,3,15,2,0.5295742372033224,0.913369002675676,15664.284,4.7335267,11.833816766738892
1401,20000.0,17,74,1255,298,3,15,2,0.5226444876547892,0.9309575309020794,20049.232,3.8560205,9.640051126480103
1402,25000.0,5,1,144,337,1,7,2,0.8735467733777079,0.8868450764529962,23219.818,3.930072,9.825180172920227
1403,50000.0,8,105,1334,367,5,4,2,0.7450533819236956,0.7811691054940558,46736.22,3.8228245,9.557061195373535
1404,29400.0,13,98,163,43,3,15,2,0.9891464243873928,0.992543277989566,17978.498,6.117959,15.294897556304932
1405,10000.0,21,108,1297,115,3,15,2,0.9552320861881686,0.9623926383088115,8346.25,5.6867356,14.216839075088501
1406,20000.0,21,108,1598,449,5,24,2,0.5666324811184569,0.5701981910087829,15464.437,5.2567067,13.141766786575317
1407,2500.0,14,78,1297,210,1,7,2,0.7885279511311273,0.7765627936921414,2826.699,6.4797826,16.199456453323364
1408,6000.0,14,78,241,405,3,15,2,0.9739885583091872,0.9737023801698254,4510.536,5.8736095,14.6840238571167
1409,18000.0,14,87,837,67,3,15,2,0.8990134951041074,0.9723409272945096,14249.495,4.9461026,12.365256547927856
1410,10000.0,7,84,151,420,3,19,1,0.9842576527694055,0.98038251046863,11653.207,4.3871365,10.967841148376465
1411,20000.0,8,62,1179,355,1,16,2,0.673286556706894,0.8972462696257923,16940.07,3.2878704,8.21967601776123
1412,25000.0,25,120,610,393,2,18,2,0.9869754157361528,0.9907844720131092,23309.566,3.5535169,8.883792161941528
1413,20000.0,14,69,1295,435,3,15,2,0.7843607981096717,0.8902708525948407,17509.062,4.949167,12.37291693687439
1414,15000.0,12,97,1672,449,5,24,2,0.5511329198394148,0.33547085093268997,11106.929,4.620951,11.552377939224243
1415,25000.0,10,92,1178,395,5,21,2,0.8194616867461161,0.8915732334173528,22234.941,3.5161638,8.790409564971924
1416,20000.0,24,113,338,34,4,17,2,0.9921687099115046,0.9956813190769515,21109.227,3.6583424,9.145855903625488
1417,20000.0,15,88,1297,52,3,14,2,0.9355851292653291,0.9469663371610987,16540.379,3.8872612,9.71815288066864
1418,20000.0,15,123,226,462,1,7,2,0.972956416302644,0.96792097468084,15381.066,4.024254,10.06063461303711
1419,9600.0,24,113,665,405,3,15,2,0.9774534782177763,0.9804623344099245,9151.247,5.801307,14.503268003463745
1420,20000.0,14,87,1295,441,1,7,2,0.7224335366249793,0.8057966445746718,10936.072,5.977695,14.944237470626831
1421,17000.0,18,4,138,333,1,16,2,0.945361350162448,0.9691871310236927,16513.479,4.4446073,11.111518144607544
